alloy,temperature,processing,method,status,pred_ys,actual_ys,pred_uts,actual_uts,pred_el,actual_el,pred_em,actual_em,pred_density,pred_gamma_prime,confidence_level,tcp_risk,corrections_applied
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,760.0,wrought,ML_ONLY,SUCCESS,327.63696085135894,290.0,547.4474736358204,517.0,49.08856650201345,70.0,158.1077449090168,,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,800.0,wrought,ML_ONLY,SUCCESS,319.209730016398,,543.2567540313282,,49.13743468133474,,157.4619471795246,167.0,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,871.0,wrought,ML_ONLY,SUCCESS,249.22839256729443,193.0,313.859682221581,234.0,49.476455503547584,90.0,147.30791174413417,,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® Alloy N06230 Ni-Cr-W-Mo Alloy,1090.0,wrought,ML_ONLY,SUCCESS,180.4198386949063,55.2,220.27837721059603,82.7,49.30163239208474,70.0,137.4959823857958,,8.85,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® C276 Nickel Superalloy Sheet,20.0,wrought,ML_ONLY,SUCCESS,490.23731162726085,376.0,804.6209624519429,796.3,41.92181453110277,60.0,201.7232966792637,205.0,8.65,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® G-3 Nickel Superalloy (UNS N06985),20.0,wrought,ML_ONLY,SUCCESS,404.35470029520667,320.0,782.7223150183911,690.0,42.88501443165676,60.0,198.12235932295147,199.0,8.23,0.0,MEDIUM,UNKNOWN,0
Special Metals INCONEL® G-3 Nickel Superalloy (UNS N06985),550.0,wrought,ML_ONLY,SUCCESS,352.05161282037034,190.0,708.5359262803531,500.0,42.92550935048,65.0,170.55987327430194,,8.23,0.0,MEDIUM,UNKNOWN,0
Special Metals NIMONIC® Alloy 86,20.0,wrought,ML_ONLY,SUCCESS,413.2597831539345,410.0,774.4292865190748,825.0,50.36531852046945,42.0,202.2026644000926,210.0,8.5,0.0,MEDIUM,UNKNOWN,0
Special Metals NIMONIC® Alloy 86,23.0,wrought,ML_ONLY,SUCCESS,402.68168867151263,410.0,774.1221576128248,825.0,50.37132476131417,42.0,201.98578360175276,210.0,8.5,0.0,MEDIUM,UNKNOWN,0
Special Metals NIMONIC® Alloy 86,650.0,wrought,ML_ONLY,SUCCESS,343.1198040770163,240.0,646.5512518667092,620.0,50.52809471830322,50.0,165.9888362588047,,8.5,0.0,MEDIUM,UNKNOWN,0
